city,mc,product_desc,date,net_sales,tot_qty,discount,mop,footfall
city3,ABCD,Prod36,07-08-2018,4968,6,720,948,6125
city3,ABCD,Prod6,16-11-2018,933,1,166,1099,6046
city2,ABCD,Prod8,08-07-2018,2987.78,6,210.22,533,7208
city3,ABCD,Prod10,08-07-2018,5068.25,30,2581.75,255,10159
city2,ABCD,Prod2,27-02-2018,534.8,5,13.2,109.6,2981
city1,ABCD,Prod43,21-12-2018,1155,3,285,480,1182
city1,ABCD,Prod50,11-07-2018,460.6,1,29.4,490,2246
city1,ABCD,Prod28,26-03-2018,222,1,0,222,1030
city2,ABCD,Prod58,20-09-2018,106,2,0,53,3430
city2,ABCD,Prod56,22-07-2018,472.33,9,4.67,53,6726
city2,ABCD,Prod48,07-01-2018,115.43,1,3.57,119,5899
city3,ABCD,Prod42,26-10-2018,137,4,0,34.25,14026
city3,ABCD,Prod58,20-03-2019,371,7,0,53,4566
city3,ABCD,Prod83,06-03-2019,5193,7,1050,891.8571,10091
city3,ABCD,Prod29,21-01-2019,275,5,0,55,7073
city3,ABCD,Prod55,06-04-2018,1160.9,19,74.1,65,5736
city3,ABCD,Prod75,23-12-2018,675,1,0,675,8052
city2,ABCD,Prod19,29-01-2018,639.2,8,40.8,85,3145
city3,ABCD,Prod40,02-03-2018,332,3,0,110.6666,4935
city3,ABCD,Prod7,22-07-2018,419,6,0,69.8333,10713
city3,ABCD,Prod41,23-12-2018,526.4,1,67.2,593.6,8052
city3,ABCD,Prod4,06-02-2018,727.56,14,46.44,55.2857,4852
city2,ABCD,Prod18,06-02-2018,2449.7,7,160.3,372.8571,3466
city3,ABCD,Prod18,24-10-2018,5640,15,360,400,11658
city2,ABCD,Prod4,13-07-2018,931.15,17,3.85,55,4135
city3,ABCD,Prod17,08-06-2018,4423.2,5,816.8,1048,7213
city2,ABCD,Prod15,20-09-2018,520,1,520,1040,3430
city3,ABCD,Prod7,09-11-2018,280,4,0,70,5524
city1,ABCD,Prod2,19-02-2018,188,2,12,100,903
city2,ABCD,Prod21,26-05-2018,7152.74,8,939.26,1011.5,6225
city1,ABCD,Prod9,30-03-2018,265,5,0,53,1371
city3,ABCD,Prod10,25-07-2018,3400,20,1700,255,11426
city2,ABCD,Prod24,12-12-2018,981.36,18,62.64,58,4113
city1,ABCD,Prod55,16-09-2018,794.3,13,50.7,65,1842
city3,ABCD,Prod67,17-09-2018,5095,8,560,706.875,6257
city3,ABCD,Prod69,13-04-2018,1099,1,0,1099,5768
city2,ABCD,Prod2,16-11-2018,1034,10,66,110,4024
city3,ABCD,Prod39,15-12-2018,720,2,0,360,7440
city1,ABCD,Prod3,09-03-2018,2471.62,3,473.38,981.6666,1155
city1,ABCD,Prod55,08-02-2019,672.1,11,42.9,65,1051
city3,ABCD,Prod4,25-04-2018,1714.09,32,127.91,57.5625,8071
city2,ABCD,Prod16,20-12-2018,465.3,2,29.7,247.5,3842
city3,ABCD,Prod36,17-05-2018,1630.65,2,265.35,948,6518
city2,ABCD,Prod30,14-07-2018,270,2,0,135,5451
city2,ABCD,Prod68,11-07-2018,1740.22,3,389.78,710,5704
city3,ABCD,Prod43,07-05-2018,6249.88,17,1638.12,464,3892
city1,ABCD,Prod72,30-03-2018,289.52,2,18.48,154,1371
city2,ABCD,Prod54,07-02-2019,1353.6,8,86.4,180,3315
city3,ABCD,Prod74,20-12-2018,52,1,0,52,4655
city2,ABCD,Prod33,04-08-2018,75,1,0,75,5340
city3,ABCD,Prod51,31-05-2018,865,16,160,64.0625,7600
city3,ABCD,Prod3,25-07-2018,10788,12,1200,999,11426
city2,ABCD,Prod29,11-07-2018,55,1,0,55,5704
city2,ABCD,Prod35,22-07-2018,140,5,0,28,6726
city2,ABCD,Prod54,14-07-2018,3958.69,24,361.31,180,5451
city3,ABCD,Prod31,07-05-2018,244.4,1,15.6,260,3892
city2,ABCD,Prod14,08-01-2019,4376,10,1000,537.6,3467
city1,ABCD,Prod17,08-01-2019,2787,3,510,1099,1014
city3,ABCD,Prod7,21-01-2019,70,1,0,70,7073
city3,ABCD,Prod31,14-05-2018,507.6,2,32.4,270,5961
city1,ABCD,Prod30,10-11-2018,270,2,0,135,1606
city3,ABCD,Prod68,06-10-2018,13200,22,2420,710,7636
city3,ABCD,Prod35,04-11-2018,218,8,0,27.25,10021
city3,ABCD,Prod52,14-02-2018,3000,8,400,425,7387
city2,ABCD,Prod19,04-11-2018,1435.66,16,4.34,90,6046
city2,ABCD,Prod72,06-10-2018,1013.32,7,64.68,154,4948
city1,ABCD,Prod19,03-07-2018,90,1,0,90,1533
city2,ABCD,Prod16,07-02-2019,526.4,2,33.6,280,3315
city3,ABCD,Prod68,19-06-2018,12375,20,1800,708.75,6399
city3,ABCD,Prod16,15-11-2018,1560.4,6,99.6,276.6666,6827
city1,ABCD,Prod27,02-05-2018,105,3,0,35,1940
city3,ABCD,Prod2,16-11-2018,5163.48,50,336.52,110,6046
city3,ABCD,Prod59,31-01-2019,423,2,27,225,5862
city3,ABCD,Prod10,31-05-2018,1700,10,850,255,7600
city2,ABCD,Prod17,10-04-2018,5592.68,6,695.32,1048,3419
city3,ABCD,Prod57,12-06-2018,3104,16,880,249,6175
city2,ABCD,Prod54,12-06-2018,1522.8,9,97.2,180,4317
city1,ABCD,Prod14,30-11-2018,2968,7,805,539,1150
city2,ABCD,Prod54,30-11-2018,846,5,54,180,4160
city3,ABCD,Prod54,19-10-2018,2199.6,13,140.4,180,5915
city2,ABCD,Prod70,13-07-2018,224,2,0,112,4135
city3,ABCD,Prod12,08-06-2018,2092.44,21,133.56,106,7213
city2,ABCD,Prod60,04-08-2018,225,1,10,235,5340
city3,ABCD,Prod21,31-05-2018,12586,14,1500,1006.1428,7600
city1,ABCD,Prod71,02-05-2018,235,1,15,250,1940
city3,ABCD,Prod43,10-10-2018,19595.07,51,4884.93,480,7966
city2,ABCD,Prod54,20-03-2018,1766.38,11,163.62,175.4545,4048
city1,ABCD,Prod37,14-05-2018,78,2,0,39,1426
city3,ABCD,Prod67,27-01-2019,61377,123,27798,725,20977
city3,ABCD,Prod31,10-09-2018,253.8,1,16.2,270,6054
city3,ABCD,Prod55,03-03-2019,7943,130,507,65,10666
city2,ABCD,Prod4,05-04-2018,579.98,11,37.02,56.0909,3894
city2,ABCD,Prod12,04-04-2018,476.57,5,45.43,104.4,4798
city1,ABCD,Prod16,25-04-2018,253.8,1,16.2,270,1772
city3,ABCD,Prod58,07-08-2018,212,4,0,53,6125
city3,ABCD,Prod17,16-11-2018,4656.97,5,838.03,1099,6046
city2,ABCD,Prod51,16-11-2018,174,3,21,65,4024
city1,ABCD,Prod4,05-02-2018,141,3,9,50,775
city2,ABCD,Prod39,06-03-2019,1488,4,0,372,4228
city3,ABCD,Prod52,01-04-2018,3383,8,17,425,10157
city3,ABCD,Prod60,06-02-2018,454,2,0,227,4852
city3,ABCD,Prod31,24-10-2018,761.4,3,48.6,270,11658
city3,ABCD,Prod32,07-08-2018,5115,33,825,180,6125
city3,ABCD,Prod10,16-11-2018,1801.45,8,238.55,255,6046
city2,ABCD,Prod33,16-11-2018,65,1,10,75,4024
city3,ABCD,Prod42,14-05-2018,228.44,6,1.56,38.3333,5961
city1,ABCD,Prod12,10-11-2018,338.4,4,21.6,90,1606
city1,ABCD,Prod43,30-03-2018,2214,6,570,464,1371
city3,ABCD,Prod69,19-06-2018,999,1,100,1099,6399
city2,ABCD,Prod59,07-02-2019,423,2,27,225,3315
city3,ABCD,Prod50,06-02-2018,415,1,75,490,4852
city2,ABCD,Prod19,06-02-2018,239.7,3,15.3,85,3466
city3,ABCD,Prod44,24-10-2018,2783.81,14,184.19,212,11658
city3,ABCD,Prod26,10-10-2018,260,2,0,130,7966
city2,ABCD,Prod32,20-03-2018,1728.58,12,359.42,174,4048
city1,ABCD,Prod3,30-03-2018,2541,3,303,948,1371
city3,ABCD,Prod12,07-08-2018,1688.58,16,7.42,106,6125
city2,ABCD,Prod34,16-11-2018,497.14,5,32.86,106,4024
city3,ABCD,Prod15,01-04-2018,9880,19,9880,1040,10157
city2,ABCD,Prod48,10-08-2018,119,1,0,119,6246
city3,ABCD,Prod19,27-12-2018,450,5,0,90,6495
city3,ABCD,Prod14,24-04-2018,15600.05,36,3299.95,525,5189
city2,ABCD,Prod63,02-01-2019,996.4,5,63.6,212,4810
city3,ABCD,Prod51,26-10-2018,816,14,98,65.2857,14026
city2,ABCD,Prod41,28-01-2019,526.4,1,33.6,560,3466
city2,ABCD,Prod68,16-02-2018,7218.45,13,1401.55,663.0769,3175
city2,ABCD,Prod29,07-02-2019,165,3,0,55,3315
city3,ABCD,Prod31,20-12-2018,526.4,2,33.6,280,4655
city2,ABCD,Prod30,04-08-2018,270,2,0,135,5340
city3,ABCD,Prod32,31-05-2018,3142,22,770,177.8181,7600
city3,ABCD,Prod32,25-07-2018,3720,24,600,180,11426
city1,ABCD,Prod64,11-07-2018,424,1,25,449,2246
city2,ABCD,Prod18,11-07-2018,2246.6,6,143.4,398.3333,5704
city1,ABCD,Prod33,30-07-2018,75,1,0,75,1485
city3,ABCD,Prod55,08-07-2018,2013.44,33,131.56,65,10159
city3,ABCD,Prod2,16-12-2018,4857.08,47,312.92,110,9373
city1,ABCD,Prod29,08-07-2018,220,4,0,55,2275
city1,ABCD,Prod35,09-03-2018,28,1,0,28,1155
city1,ABCD,Prod37,08-02-2019,39,1,0,39,1051
city3,ABCD,Prod19,25-04-2018,1015.2,12,64.8,90,8071
city2,ABCD,Prod17,20-12-2018,4132.24,4,263.76,1099,3842
city3,ABCD,Prod4,15-12-2018,1537.8,28,2.2,55,7440
city2,ABCD,Prod43,27-02-2018,9524.57,23,1147.43,464,2981
city2,ABCD,Prod19,08-07-2018,972.16,11,17.84,90,7208
city3,ABCD,Prod71,08-07-2018,705,3,45,250,10159
city1,ABCD,Prod18,08-07-2018,1880,5,120,400,2275
city2,ABCD,Prod24,11-07-2018,1863.54,36,152.46,56,5704
city1,ABCD,Prod63,15-07-2018,797.12,4,50.88,212,1953
city3,ABCD,Prod58,15-03-2019,527.88,10,2.12,53,4630
city3,ABCD,Prod10,16-02-2018,1314,6,216,255,4804
city1,ABCD,Prod67,04-03-2019,3714,6,636,725,1102
city1,ABCD,Prod34,16-02-2019,169.2,2,10.8,90,1378
city1,ABCD,Prod54,20-08-2018,1260,7,0,180,1246
city2,ABCD,Prod53,26-05-2018,95,1,0,95,6225
city1,ABCD,Prod28,09-03-2018,222,1,0,222,1155
city3,ABCD,Prod44,21-09-2018,199.28,1,12.72,212,5866
city3,ABCD,Prod43,30-12-2018,9240,24,2280,480,9266
city2,ABCD,Prod16,26-05-2018,253.8,1,16.2,270,6225
city1,ABCD,Prod10,02-05-2018,3400,20,1700,255,1940
city2,ABCD,Prod51,14-03-2018,295.19,6,64.81,60,3891
city2,ABCD,Prod40,26-05-2018,224,2,0,112,6225
city2,ABCD,Prod14,09-03-2018,2478.91,6,671.09,525,3165
city3,ABCD,Prod55,21-09-2018,1892.34,31,122.66,65,5866
city3,ABCD,Prod41,06-10-2018,2030.4,4,129.6,540,7636
city3,ABCD,Prod5,04-11-2018,807,3,0,269,10021
city2,ABCD,Prod1,04-11-2018,3313.5,5,211.5,705,6046
city2,ABCD,Prod61,06-10-2018,249,1,26,275,4948
city3,ABCD,Prod31,26-01-2019,263.2,1,16.8,280,16837
city1,ABCD,Prod19,05-11-2018,270,3,0,90,1276
city1,ABCD,Prod55,05-02-2018,423,6,27,75,775
city3,ABCD,Prod36,11-06-2018,7182,9,1350,948,6983
city2,ABCD,Prod48,21-01-2018,238,2,0,119,4943
city2,ABCD,Prod8,29-07-2018,507.6,1,32.4,540,6119
city2,ABCD,Prod27,26-03-2018,70,2,0,35,3122
city1,ABCD,Prod25,22-03-2018,168.39,1,30.61,199,490
city2,ABCD,Prod10,30-12-2018,443.1,2,66.9,255,5668
city3,ABCD,Prod6,30-12-2018,7592,8,1200,1099,9266
city1,ABCD,Prod23,11-07-2018,650,1,40,690,2246
city2,ABCD,Prod52,11-07-2018,409,1,61,470,5704
city3,ABCD,Prod19,26-03-2018,324.3,4,20.7,86.25,4893
city3,ABCD,Prod27,18-03-2018,171,5,0,34.2,11545
city3,ABCD,Prod44,09-09-2018,2192.08,11,139.92,212,9959
city1,ABCD,Prod59,23-09-2018,211.5,1,13.5,225,1968
city1,ABCD,Prod18,03-02-2019,3008,8,192,400,1475
city2,ABCD,Prod34,07-02-2019,99.64,1,6.36,106,3315
city3,ABCD,Prod15,20-12-2018,560,1,560,1120,4655
city2,ABCD,Prod27,04-08-2018,35,1,0,35,5340
city3,ABCD,Prod76,31-05-2018,1613.52,10,6.48,162,7600
city3,ABCD,Prod76,06-02-2018,1522.8,10,97.2,162,4852
city2,ABCD,Prod36,06-02-2018,797,1,101,898,3466
city3,ABCD,Prod22,24-10-2018,2796,4,400,799,11658
city3,ABCD,Prod4,10-10-2018,2970,54,0,55,7966
city2,ABCD,Prod84,20-03-2018,379,1,120,499,4048
city3,ABCD,Prod29,13-04-2018,715,13,0,55,5768
city2,ABCD,Prod17,12-12-2018,1033.06,1,65.94,1099,4113
city1,ABCD,Prod30,16-09-2018,135,1,0,135,1842
city3,ABCD,Prod11,17-09-2018,399,1,15,414,6257
city2,ABCD,Prod11,14-03-2018,389,1,25,414,3891
city2,ABCD,Prod34,26-05-2018,479.4,5,30.6,102,6225
city3,ABCD,Prod59,07-08-2018,225,1,0,225,6125
city2,ABCD,Prod63,16-11-2018,384,2,40,212,4024
city3,ABCD,Prod14,17-05-2018,6230,14,1120,525,6518
city3,ABCD,Prod71,31-01-2018,470,2,30,250,6957
city2,ABCD,Prod45,07-10-2018,1942,4,500,610.5,6312
city1,ABCD,Prod43,21-08-2018,4050.72,11,1229.28,480,1155
city2,ABCD,Prod69,12-12-2018,1998,2,200,1099,4113
city1,ABCD,Prod3,16-09-2018,3656,4,340,999,1842
city2,ABCD,Prod66,06-03-2019,750,1,0,750,4228
city3,ABCD,Prod37,01-04-2018,189.48,5,1.52,38.2,10157
city3,ABCD,Prod18,11-06-2018,752,2,48,400,6983
city3,ABCD,Prod2,06-02-2018,3173.44,30,202.56,112.5333,4852
city3,ABCD,Prod24,24-10-2018,1526.56,28,97.44,58,11658
city3,ABCD,Prod43,14-09-2018,9423.18,21,656.82,480,6834
city3,ABCD,Prod63,02-05-2018,3365.2,17,214.8,210.5882,10565
city3,ABCD,Prod33,02-12-2018,225,3,0,75,9966
city1,ABCD,Prod24,22-07-2018,210.56,4,13.44,56,2033
city1,ABCD,Prod58,01-01-2019,106,2,0,53,1530
city3,ABCD,Prod16,06-02-2018,1433.5,6,91.5,254.1666,4852
city3,ABCD,Prod41,24-10-2018,5526.81,11,369.19,536,11658
city1,ABCD,Prod59,22-03-2018,194.54,1,30.46,225,490
city3,ABCD,Prod17,01-04-2018,11821.44,12,754.56,1048,10157
city2,ABCD,Prod40,16-10-2018,224,2,0,112,4386
city1,ABCD,Prod8,09-03-2018,468.12,1,29.88,498,1155
city2,ABCD,Prod12,07-02-2019,597.84,6,38.16,106,3315
city3,ABCD,Prod51,20-12-2018,236,4,32,67,4655
city2,ABCD,Prod19,04-08-2018,987.3,11,2.7,90,5340
city3,ABCD,Prod68,31-05-2018,14230.12,23,1974.88,704.5652,7600
city3,ABCD,Prod10,06-02-2018,438,2,72,255,4852
city2,ABCD,Prod2,08-08-2018,1314.1,12,5.9,110,5129
city2,ABCD,Prod57,22-07-2018,989.8,5,214.2,240.8,6726
city2,ABCD,Prod45,14-07-2018,427,1,170,597,5451
city3,ABCD,Prod44,19-06-2018,1793.52,9,114.48,212,6399
city3,ABCD,Prod51,14-05-2018,655,12,120,64.5833,5961
city1,ABCD,Prod67,10-11-2018,1874.8,3,255.2,710,1606
city1,ABCD,Prod56,15-07-2018,47,1,0,47,1953
city3,ABCD,Prod42,02-09-2018,241,7,0,34.4285,10691
city2,ABCD,Prod22,17-03-2019,649,1,150,799,4309
city3,ABCD,Prod24,09-11-2018,924.39,17,61.61,58,5524
city1,ABCD,Prod68,19-02-2018,4563.22,8,916.78,685,903
city2,ABCD,Prod61,26-05-2018,240,1,35,275,6225
city3,ABCD,Prod30,17-05-2018,380.7,3,24.3,135,6518
city2,ABCD,Prod8,13-03-2018,936.24,2,59.76,498,3013
city3,ABCD,Prod71,20-07-2018,235,1,15,250,5996
city2,ABCD,Prod40,01-01-2019,220,2,0,110,5201
city3,ABCD,Prod10,06-05-2018,4590,27,2295,255,12452
city3,ABCD,Prod79,17-03-2018,69,1,30,99,8213
city2,ABCD,Prod44,23-04-2018,391.04,2,24.96,208,3608
city2,ABCD,Prod18,12-07-2018,752,2,48,400,3968
city2,ABCD,Prod38,04-05-2018,240,2,0,120,5505
city3,ABCD,Prod12,25-07-2018,2590.64,26,165.36,106,11426
city3,ABCD,Prod63,06-02-2018,1304.72,7,83.28,198.2857,4852
city2,ABCD,Prod26,06-02-2018,122,1,0,122,3466
city3,ABCD,Prod25,24-10-2018,1683.54,9,107.46,199,11658
city3,ABCD,Prod34,10-10-2018,1494.6,15,95.4,106,7966
city2,ABCD,Prod35,20-03-2018,84,3,0,28,4048
city1,ABCD,Prod35,14-05-2018,56,2,0,28,1426
city1,ABCD,Prod19,02-05-2018,84.6,1,5.4,90,1940
city3,ABCD,Prod71,27-01-2019,1104.5,5,70.5,235,20977
city3,ABCD,Prod57,10-09-2018,4301,23,483,208,6054
city3,ABCD,Prod63,03-03-2019,4782.72,24,305.28,212,10666
city2,ABCD,Prod8,05-04-2018,1404.36,3,89.64,498,3894
city3,ABCD,Prod58,25-07-2018,155,3,0,51.6666,11426
city1,ABCD,Prod44,30-03-2018,184,1,20,204,1371
city3,ABCD,Prod42,10-11-2018,33,1,0,33,6257
city1,ABCD,Prod24,01-11-2018,54.52,1,3.48,58,1480
city3,ABCD,Prod2,17-03-2019,6000.96,57,383.04,112,7234
city1,ABCD,Prod44,17-03-2019,1195.68,6,76.32,212,1728
city1,ABCD,Prod12,03-01-2018,671.16,7,42.84,102,1634
city3,ABCD,Prod11,14-01-2018,672,2,90,381,8383
city2,ABCD,Prod39,21-01-2018,2286.36,7,149.64,348,4943
city2,ABCD,Prod68,29-07-2018,9050,15,1350,693.3333,6119
city3,ABCD,Prod16,02-09-2018,2791.8,11,178.2,270,10691
city3,ABCD,Prod37,05-02-2019,39,1,0,39,5308
city3,ABCD,Prod8,07-05-2018,468.12,1,29.88,498,3892
city1,ABCD,Prod71,13-03-2019,220.9,1,14.1,235,1377
city2,ABCD,Prod18,15-10-2018,1485.2,4,114.8,400,4079
city3,ABCD,Prod58,11-06-2018,424,8,0,53,6983
city3,ABCD,Prod50,18-03-2018,2077.45,5,399.55,495.4,11545
city2,ABCD,Prod32,07-02-2019,676.8,4,43.2,180,3315
city3,ABCD,Prod68,20-12-2018,7470,12,1080,712.5,4655
city2,ABCD,Prod54,04-08-2018,4320,24,0,180,5340
city3,ABCD,Prod29,31-05-2018,275,5,0,55,7600
city3,ABCD,Prod48,21-09-2018,125,1,0,125,5866
city3,ABCD,Prod30,19-06-2018,264.29,2,5.71,135,6399
city2,ABCD,Prod24,08-08-2018,1538.4,29,133.6,57.6551,5129
city3,ABCD,Prod36,18-07-2018,4788,6,900,948,9663
city2,ABCD,Prod69,17-05-2018,3921.95,4,474.05,1099,4403
city3,ABCD,Prod86,16-11-2018,279,1,0,279,6046
city3,ABCD,Prod51,31-01-2019,715,13,130,65,5862
city3,ABCD,Prod44,31-05-2018,3587.04,18,228.96,212,7600
city2,ABCD,Prod11,10-04-2018,369,1,45,414,3419
city1,ABCD,Prod2,09-03-2018,94,1,6,100,1155
city2,ABCD,Prod31,06-02-2018,488.8,2,31.2,260,3466
city3,ABCD,Prod6,24-10-2018,6986,7,707,1099,11658
city3,ABCD,Prod8,10-10-2018,1505.75,3,134.25,546.6666,7966
city2,ABCD,Prod67,20-03-2018,8375.21,16,1254.79,601.875,4048
city3,ABCD,Prod14,25-07-2018,19755,45,4500,539,11426
city3,ABCD,Prod43,25-07-2018,23075.92,60,5724.08,480,11426
city1,ABCD,Prod54,30-03-2018,1184.4,7,75.6,180,1371
city3,ABCD,Prod10,07-08-2018,9858.88,58,4931.12,255,6125
city3,ABCD,Prod51,16-11-2018,410,7,49,65.5714,6046
city2,ABCD,Prod43,16-11-2018,6314.56,17,1845.44,480,4024
city1,ABCD,Prod12,13-08-2018,1260,14,0,90,2590
city3,ABCD,Prod44,09-03-2018,2200,12,240,203.3333,5142
city2,ABCD,Prod12,14-01-2019,593.12,6,42.88,106,3584
city3,ABCD,Prod66,27-12-2018,800,1,0,800,6495
city2,ABCD,Prod77,20-02-2018,1122,3,225,449,3025
city2,ABCD,Prod36,20-09-2018,822,1,126,948,3430
city2,ABCD,Prod51,11-07-2018,330,6,60,65,5704
city3,ABCD,Prod3,15-03-2019,1740,2,360,1050,4630
city3,ABCD,Prod55,11-06-2018,916.5,15,58.5,65,6983
city2,ABCD,Prod18,28-01-2019,1128,3,72,400,3466
city2,ABCD,Prod57,26-03-2018,900,5,225,225,3122
city1,ABCD,Prod34,22-03-2018,253.8,3,16.2,90,490
city3,ABCD,Prod14,30-12-2018,37591.98,88,9057.02,530.1022,9266
city2,ABCD,Prod6,04-08-2018,4763.1,5,731.9,1099,5340
city3,ABCD,Prod36,31-05-2018,9850.76,12,1525.24,948,7600
city2,ABCD,Prod29,10-04-2018,55,1,0,55,3419
city2,ABCD,Prod71,04-06-2018,235,1,15,250,4757
city3,ABCD,Prod23,31-10-2018,1230,2,150,690,8158
city2,ABCD,Prod36,07-02-2019,4145,5,850,999,3315
city3,ABCD,Prod27,20-12-2018,175,5,0,35,4655
city2,ABCD,Prod51,04-08-2018,377.32,7,77.68,65,5340
city3,ABCD,Prod69,31-05-2018,5933.89,6,660.11,1099,7600
city3,ABCD,Prod16,25-07-2018,1522.8,6,97.2,270,11426
city1,ABCD,Prod45,02-05-2018,480,1,135,615,1940
city2,ABCD,Prod10,17-05-2018,170,1,170,340,4403
city2,ABCD,Prod77,17-03-2019,698,2,200,449,4309
city3,ABCD,Prod19,18-07-2018,1785.66,20,14.34,90,9663
city2,ABCD,Prod32,20-09-2018,1184.4,7,75.6,180,3430
city3,ABCD,Prod71,31-01-2019,662.7,3,42.3,235,5862
city3,ABCD,Prod77,01-04-2018,1882.9,5,362.1,449,10157
city1,ABCD,Prod68,04-03-2019,1238,2,212,725,1102
city1,ABCD,Prod2,16-02-2019,996.4,10,63.6,106,1378
city3,ABCD,Prod42,14-09-2018,195.69,6,2.31,33,6834
city3,ABCD,Prod24,02-12-2018,2974.53,55,193.47,57.6,9966
city3,ABCD,Prod61,06-04-2018,735.09,3,89.91,275,5736
city1,ABCD,Prod14,08-02-2019,3352,8,960,539,1051
city3,ABCD,Prod29,25-04-2018,440,8,0,55,8071
city2,ABCD,Prod2,20-12-2018,1551,15,99,110,3842
city3,ABCD,Prod63,15-12-2018,1992.8,10,127.2,212,7440
city3,ABCD,Prod51,01-04-2018,800,16,160,60,10157
city2,ABCD,Prod27,22-07-2018,35,1,0,35,6726
city2,ABCD,Prod21,14-07-2018,1798,2,200,999,5451
city2,ABCD,Prod39,09-03-2018,1044,3,0,348,3165
city3,ABCD,Prod3,21-09-2018,3656,4,340,999,5866
city1,ABCD,Prod24,20-03-2018,52.64,1,3.36,56,1399
city3,ABCD,Prod71,17-05-2018,470,2,30,250,6518
city3,ABCD,Prod30,04-06-2018,135,1,0,135,7579
city2,ABCD,Prod63,12-11-2018,1536,8,160,212,4324
city3,ABCD,Prod31,16-10-2018,507.6,2,32.4,270,5806
city2,ABCD,Prod57,04-08-2018,740,4,92,208,5340
city3,ABCD,Prod25,31-05-2018,374.12,2,23.88,199,7600
city2,ABCD,Prod58,10-04-2018,191.76,4,12.24,51,3419
city3,ABCD,Prod51,25-07-2018,985,18,180,64.7222,11426
city3,ABCD,Prod48,06-02-2018,349,3,0,116.3333,4852
city2,ABCD,Prod43,06-02-2018,3925.44,9,250.56,464,3466
city3,ABCD,Prod45,24-10-2018,1470,3,375,615,11658
city3,ABCD,Prod67,10-10-2018,18600,30,2700,710,7966
city2,ABCD,Prod4,20-03-2018,524.52,10,33.48,55.8,4048
city1,ABCD,Prod45,14-05-2018,480,1,135,615,1426
city1,ABCD,Prod12,07-10-2018,592.2,7,37.8,90,1858
city3,ABCD,Prod16,26-03-2018,1466.4,6,93.6,260,4893
city3,ABCD,Prod67,12-06-2018,5555,9,810,707.2222,6175
city3,ABCD,Prod43,19-01-2018,7545,19,1271,464,4166
city2,ABCD,Prod79,16-10-2018,131.98,2,66.02,99,4386
city3,ABCD,Prod86,26-01-2019,558,2,0,279,16837
city1,ABCD,Prod55,05-11-2018,61.1,1,3.9,65,1276
city2,ABCD,Prod39,26-05-2018,694.8,2,25.2,360,6225
city3,ABCD,Prod57,16-11-2018,6451.2,38,2764.8,242.5263,6046
city2,ABCD,Prod57,16-11-2018,319.9,2,137.1,228.5,4024
city1,ABCD,Prod16,13-03-2019,263.2,1,16.8,280,1377
city2,ABCD,Prod71,20-09-2018,235,1,15,250,3430
city1,ABCD,Prod14,02-05-2018,10000,25,3125,525,1940
city1,ABCD,Prod14,14-05-2018,890,2,160,525,1426
city2,ABCD,Prod7,01-07-2018,490,7,0,70,7165
city1,ABCD,Prod64,30-12-2018,414,1,35,449,1541
city1,ABCD,Prod4,21-03-2019,806,13,0,62,1506
city1,ABCD,Prod56,17-06-2018,94,2,0,47,1779
city3,ABCD,Prod41,07-05-2018,1990.92,4,127.08,529.5,3892
city1,ABCD,Prod11,30-03-2018,389,1,25,414,1371
city3,ABCD,Prod45,07-08-2018,970,2,260,615,6125
city3,ABCD,Prod41,16-11-2018,1052.8,2,67.2,560,6046
city2,ABCD,Prod68,16-11-2018,7562.27,12,957.73,710,4024
city3,ABCD,Prod40,15-11-2018,222,2,0,111,6827
city2,ABCD,Prod19,08-08-2018,854.32,10,45.68,90,5129
city2,ABCD,Prod32,16-10-2018,1860,12,300,180,4386
city3,ABCD,Prod17,12-06-2018,7122.98,8,1261.02,1048,6175
city2,ABCD,Prod23,12-06-2018,625,1,65,690,4317
city3,ABCD,Prod3,18-02-2018,6875.16,8,438.84,914.25,8268
city1,ABCD,Prod32,13-03-2019,468,3,90,186,1377
city2,ABCD,Prod45,20-07-2018,445,1,170,615,3887
city2,ABCD,Prod67,09-01-2019,14570.32,24,2799.68,723.75,4717
city3,ABCD,Prod42,06-02-2018,141,4,0,35.25,4852
city2,ABCD,Prod29,06-02-2018,165,3,0,55,3466
city3,ABCD,Prod39,24-10-2018,3529.56,10,10.44,354,11658
city3,ABCD,Prod55,10-10-2018,4836.97,80,363.03,65,7966
city2,ABCD,Prod18,20-03-2018,714.4,2,45.6,380,4048
city1,ABCD,Prod69,14-05-2018,2997,3,300,1099,1426
city1,ABCD,Prod54,08-02-2019,338.4,2,21.6,180,1051
city3,ABCD,Prod7,25-04-2018,209,3,0,69.6666,8071
city3,ABCD,Prod10,15-12-2018,1832,8,208,255,7440
city3,ABCD,Prod41,15-11-2018,4681.2,9,298.8,553.3333,6827
city3,ABCD,Prod57,19-01-2018,6450,43,3225,225,4166
city2,ABCD,Prod16,06-03-2019,526.4,2,33.6,280,4228
city3,ABCD,Prod14,11-06-2018,15044.89,36,4345.11,538.6111,6983
city3,ABCD,Prod55,06-02-2018,4887.06,81,311.94,64.1851,4852
city3,ABCD,Prod66,24-10-2018,751.31,1,48.69,800,11658
city2,ABCD,Prod33,20-09-2018,75,1,0,75,3430
city2,ABCD,Prod24,22-07-2018,1993.26,38,134.74,56,6726
city2,ABCD,Prod38,14-07-2018,125,1,0,125,5451
city2,ABCD,Prod19,11-07-2018,1080,12,0,90,5704
